Id,SalePrice
2658,141430.69187013328
2718,144945.75743006062
2414,215915.05452652666
1989,105260.89919341914
625,172221.73027246408
333,92174.3673933465
1327,114132.36116626766
858,143134.15953976524
95,179345.23039331278
1568,169112.15263998424
2482,149705.4700509024
1364,121616.1783223819
2584,145299.82588962116
818,286976.2912743103
2673,170776.3032146048
2089,125656.48405211621
1297,143769.11471358774
790,111553.25229435525
2616,195039.02880995595
720,175891.83520042725
222,154037.56125253742
557,122858.51939944213
1148,190991.1482400452
2766,178976.02657276145
534,176558.29341964613
1452,123829.70244069763
630,112305.85032868749
2648,117659.58548012788
125,159327.67999141908
1904,77107.03844194174
1670,107317.59523422131
756,86256.03921858917
717,218866.4789213692
1032,151385.4938762571
852,210479.3018577645
1731,184862.18149937422
2639,114952.85088430745
2071,104313.47250188519
1267,120642.53117326554
1851,189113.34627163812
567,168694.362720211
2439,203915.27416403012
1898,148897.55518819205
647,167664.07229219694
2256,207049.6703533788
979,105164.82757483686
1444,212081.47400642006
2485,123982.65122838796
157,137412.83612735072
88,120490.60900603232
2003,111400.95489702064
186,198434.8742916883
1425,244677.10781038093
2695,130312.73976956334
738,91543.04806548994
395,162596.76655935196
1353,164363.56716382233
1878,131442.72165832698
390,158387.03109039846
1456,229153.2260560797
1103,326947.8685080204
1387,138129.19898411236
2070,144611.20324682567
1199,168778.7843893791
2479,166250.93649635938
501,322030.09149789193
2362,100191.5866782075
1718,198979.91763163623
2188,103810.61361518373
1483,156971.61266448666
2557,88605.17588128454
437,363813.51739176025
2224,221557.75135585
1628,163325.5525058556
397,132492.2731950366
587,192791.66229972366
2182,775857.046976301
971,132263.34269548816
2611,143392.93723631103
1887,109304.42680521126
2399,369961.4799910758
2148,191213.5623522483
304,127257.40308449781
1997,129996.74234520305
2817,89622.03267413337
1431,206082.28938118636
427,358860.03036523284
263,125081.05536623899
598,165898.31581096593
2895,232532.70834062214
687,140228.56470901342
1822,132357.0968674089
2191,119635.28846413453
179,114591.34292643378
1009,212216.80058927264
2010,132972.03979625067
1991,132097.3761201498
1411,192952.2470288984
1721,225329.91311774062
1144,185903.0551306101
593,209637.62659312144
575,310466.8760457686
1249,167099.3159701772
1604,125490.26539321874
1064,519538.9114177229
1923,153665.1864623233
1988,113791.62951746985
2325,169242.25533761323
114,200626.67938148236
2700,185038.81776310617
217,130364.56386509136
343,176828.743908196
386,219965.45061306423
2005,121225.30230194633
2908,149643.0163744479
1814,239206.1058181725
2446,574838.7359561544
208,117395.3028970756
1679,102963.34582955795
822,340445.79560064536
6,201324.54696582627
1781,421909.9926959486
2397,295814.07216729433
2340,320158.9988636281
1618,174697.97449586107
2843,117908.7533013206
1061,373720.96531587944
2786,126326.58989577668
1935,140861.57260362295
1341,109686.24663203408
521,274871.9674462809
2136,129438.95522117923
996,210308.490545959
227,144632.6993446658
135,189899.10342776316
1167,174137.3082732645
294,229611.37060578715
1776,202098.92678566213
540,164717.56614622782
1717,207668.90523499885
2303,135128.13003505414
116,178092.4164234203
127,141818.01276827438
1371,135099.05460171786
1014,162254.04452162283
1507,109823.75121820439
702,125216.92776330214
750,151295.09074316066
261,148981.82880734967
1559,77839.35375483084
577,219342.80408646778
2812,193103.53976068163
2080,161034.5532462766
1368,102975.35058903153
2376,123154.59374927684
659,114567.49252849256
1235,135064.76668319345
332,78402.03782589955
1917,142747.6247616895
2094,251113.1896147789
1460,267294.3002765861
1471,217095.54763806102
1509,132391.52002642656
1922,140697.30595910575
433,516511.36620277126
460,255644.36085192475
1116,243465.958346777
1137,169078.7362711713
53,156803.01933670306
2354,262965.9085491481
1475,191870.02641975836
1761,620658.2101041314
842,139866.9730403633
2739,189208.30209703185
2509,152703.357302922
1007,195938.28363113652
2610,188366.77974979585
1952,92825.87518470442
2719,157455.49337248274
2921,85120.0985628294
1966,148287.80025017762
292,104906.9443630755
1204,189392.01737462968
1829,268400.9127440728
2419,190244.25623693835
391,136973.4590495623
798,106248.234559603
481,193531.62132309822
193,191875.80137167734
555,119410.77065389293
899,64592.367605935244
2357,185934.8853380635
328,135931.4550388226
1356,109755.31877072633
1154,97655.43391497612
1730,181947.99453153205
2249,158770.99323354464
1119,281184.5620855948
2856,146875.73769982703
1394,130729.45782854047
2587,107738.34144324252
61,328547.0388605063
2661,177334.42749214056
2711,130722.11071193308
1147,172298.88572813635
757,115920.13601967637
2623,109893.40478405781
2378,129514.22796713744
1413,147182.65228009765
1722,207493.76560623795
1112,215890.9044977605
1623,197355.95391584115
1201,186339.67810933478
1513,115576.94171413884
957,513169.0165529745
1171,260599.49057514267
1145,191468.7831045745
2726,239428.88651036262
703,147758.50525634774
760,94718.2661771941
1964,155375.32682115203
2512,174842.55070055823
159,145996.55565999256
1281,159265.4648171763
468,181440.8638361114
290,121698.65837522323
665,92854.00512121996
1463,255344.318065551
1792,220287.31358427645
923,169196.06911696214
500,268794.15465443814
1408,193195.3937787018
331,92101.14602648024
170,103803.94843319166
2192,105611.47015645824
2571,322682.0232877062
2314,178971.135205906
2647,90313.65074277195
422,445886.6071252914
2457,373323.997736327
1838,205375.7814925471
2805,261546.87417634408
1645,149828.50153091247
1711,297594.5076626494
2825,241765.95122698916
322,345409.8846179503
2103,265182.2918028077
342,121245.09717435385
600,132882.80444096486
488,174939.63508780472
1725,318437.2994450248
2246,301010.10082397226
2847,155305.5630839745
806,236137.9516572749
530,228234.98487047796
963,186389.1114600205
2678,97795.48622257177
171,89944.8432225654
2401,450495.35844922264
805,217626.84906212805
2259,209698.70571380534
1748,177145.22036146343
1361,144028.39627365058
1677,110994.03530984219
1406,157266.3131895821
2322,268129.53898822615
688,147654.4163017665
143,138643.2703121242
804,203877.5598711659
1214,160519.85419840636
2828,157433.16379533778
1999,186038.95854753922
2467,202731.14476372866
2665,153943.3279267289
1538,361556.14990465646
398,121020.92123304801
2822,140782.22804543807
2157,137469.90357115358
1856,187862.42453576098
1269,90587.13488481827
2570,108039.90280442967
2320,234225.91007687312
1517,133284.05075794362
2304,120391.68677846939
1312,99305.0682361271
2012,127441.35230211538
506,243395.25111892627
2865,219501.73681816328
2367,92733.23957660721
554,72700.77814082017
238,130342.21126904551
1954,112594.26321823933
2488,121938.4505154379
2291,75042.43123796693
1969,114428.12168591452
2725,166424.13800975055
1482,147297.40832425782
2763,187670.29019214804
503,247854.42475519935
1584,239835.1495393103
1531,136262.71297024528
2210,167530.24151904284
459,339081.79171417747
556,132549.96443982446
1347,123288.96924203039
1290,71634.13884552145
1388,97404.06208465144
1571,397219.33917255374
2754,199782.301604637
765,143117.62178986642
2494,133636.49261594738
2870,234829.15752286062
7,219641.94472387023
1114,245916.0337460139
2418,279191.7438470073
291,129891.0771729399
18,364556.77813107084
39,381795.9205211898
1001,250398.9593915029
2442,223210.45912177168
616,116479.50636730882
2680,90723.01141953889
1414,125252.88915222109
289,150123.56758098153
40,257481.86724529427
860,127564.04851525117
409,128661.25745839725
673,152915.93990949745
2427,179272.90290049856
2036,219364.58932109777
2564,138293.95585553866
642,159571.9223837981
1008,181253.72290298858
1908,149034.2774982963
2519,202905.08591072285
1369,93955.09652357807
2855,174228.13302852167
712,104382.32461091995
1943,114770.07994177824
1958,117630.64324510042
107,148089.47526234938
2295,202073.9527231368
704,106057.08035006796
676,132046.63066714632
259,178884.61869949498
93,284676.5166145362
106,237815.60681830783
2315,181391.0103503971
1050,101875.34617699691
1095,198461.1028864978
2709,145275.05826888117
758,127188.20874400079
1496,155914.56432640363
2370,121730.97787616462
2458,293533.1239881151
2733,127448.42929723459
161,239191.84476235101
726,149493.82448497595
845,199403.47869179625
947,248550.2342731608
2232,113342.89285561023
2563,143837.94977276004
2299,149410.03190255802
211,82349.74336429212
605,150955.13907648227
1478,192403.57480916425
2247,287006.46448102687
2274,234765.62320941372
2869,204793.1774120959
967,206535.85720043557
2656,123382.04206433115
667,211996.90329305956
1042,107726.36103325067
2023,161204.93578752986
2447,403024.37448718795
2055,137879.78439027173
2275,303570.7717187691
2204,169251.79315423046
1563,288026.64506454964
483,210131.82230699834
796,120321.98704819768
1526,157618.3447837509
2042,123961.96228882336
442,343451.87736983807
1693,329012.9250835482
1468,213960.8926404436
1430,193787.19984536513
2605,123041.00475602751
1529,193269.9206553606
335,154721.23254621815
1287,130506.54327621411
31,90677.64018063241
1785,325079.7750901845
82,163582.63843756012
2620,131701.0062847252
252,179249.01649427402
721,56068.658773924704
2165,184681.29030091106
2316,193563.06800061514
775,130293.84153405421
1558,89533.38510811033
17,217626.02269509205
1022,219298.7750485915
925,135235.81648952278
438,279312.91529095353
1270,134181.27486436046
1272,127067.64545059475
215,116458.39987570353
266,223639.69377942462
2402,273706.71467374545
1250,126249.152231331
1984,115959.03279593743
1279,143209.81931754676
377,247714.91729705312
1252,111933.33677629847
2156,263304.1535902745
499,321699.6615775151
1374,135704.69633192525
2898,251153.5767540017
401,121095.0638676771
2721,151400.1259760324
2078,228235.54158932142
2589,133084.2580799558
1946,223855.4659210532
1334,117712.05862204081
2781,220042.126830669
431,408922.1397455441
576,192005.231713291
1474,204014.3397940003
2254,151940.95194733958
2155,285450.2789697776
885,99239.47321969601
643,134985.62024665004
1944,123843.31748775074
480,191903.05316571626
2845,98415.59403484126
2387,320648.6697992383
2407,206465.92672865742
2527,170993.84578024794
2514,147263.49713456284
629,148611.81709850623
80,205953.32922670746
1876,137277.06334771088
1546,132291.87880430475
2518,161831.0211062224
2347,152437.3961366001
783,245969.70689410562
1322,41065.08879739705
194,82908.33098047935
1770,291708.15912876715
2143,145234.37402532308
1229,234507.91583580282
511,283842.6485454376
46,225580.6180501621
1348,147228.5820310998
2465,200566.51314030788
387,228985.91902108397
873,217643.577341953
1918,126057.98636161392
2764,231582.4865639104
2184,132077.22141071997
934,125307.16170991104
1920,133538.14134877754
2631,139496.8766248285
1768,659990.2494904122
2040,112275.92983752802
1749,211112.52209000968
834,241956.10073951923
1457,229518.82388123832
79,116932.41538327164
2302,141276.42643421688
1817,143506.82015946362
2755,238893.8144135371
359,177616.70266809192
2059,105147.04867998284
2092,230079.0498418244
2516,219010.41791901994
150,118643.29557691267
1656,122336.49065378662
83,80456.09523862254
2411,179303.9434334604
795,82140.79198208757
2312,223087.29423631018
2917,110106.03588254482
1624,172822.7522958122
2215,313041.82147430594
1211,154628.05238340137
1485,157078.39164085727
1024,160616.5443321433
570,198365.72177364377
2874,139281.67102735315
700,106039.1116969146
2756,211346.39379601198
2022,180671.1126075046
583,225035.1798347948
2392,379701.3546250471
2424,176095.3036201372
212,113337.32387455952
736,133982.39834469013
1610,159277.69224735105
890,112807.14281753983
467,181608.08679181244
578,205198.79136779997
1747,193347.78783389926
1149,150883.42424691626
2758,257324.4861460267
857,146624.74315377427
2219,268956.74720607564
733,103788.59886564514
2909,108448.62581935701
1798,258606.54758873576
235,127352.06794091553
2366,111779.70717534937
1027,135908.407569719
1195,140746.9891623446
1303,71599.84937419301
148,188951.42665807583
608,169092.75417318195
2515,198664.142775176
821,283337.7264856496
2500,266745.697929187
745,106468.66295672138
741,121298.32110626859
1611,124362.96375508355
2532,129119.06420211821
1081,233438.61035706574
1692,455927.34013456997
2520,172121.96957678476
276,111598.01836679285
1992,135641.9401536931
663,88417.62612770901
418,116415.52223952944
1733,197989.93080270244
2359,148458.30517078994
253,177707.45426928916
1518,184606.62788357056
2035,133167.6619454667
2919,80652.52675333027
1540,250083.92224362082
2120,148236.20310258275
1674,160299.10776065034
256,150064.91615025848
2361,106704.7453700754
978,75610.77958581582
2280,151112.12192968518
2095,215078.967179097
1709,329868.3323794573
2801,250417.12322496486
1246,117052.42037277337
2373,89085.26379790418
1055,298489.6143550835
2017,120653.85965353838
1099,270340.41604302346
1344,84786.28416853581
835,221915.9608473755
1117,230085.83276699012
2043,76936.1987155373
2085,130222.88179036583
410,135060.49928198653
2650,114000.94006166693
2867,181154.36126954248
1668,118131.50786979593
1161,160306.83762992691
2122,165407.18970313144
2539,155912.0760845992
1047,138668.676328596
1445,131399.96359217569
541,131497.74035361074
569,227693.06395331974
1276,109506.26565239
918,161259.21743453143
326,163689.54806919946
1936,131921.29287916867
895,98041.68619176169
257,152356.87177664763
1241,182117.6732691539
1545,114836.78864213717
1189,166798.5651681734
270,141903.9264874864
2066,166796.669019902
693,116901.79567893063
1259,126374.84903855436
2916,154593.185785981
2321,303209.1520490857
1977,92159.10084255131
1895,138954.22558546532
1240,173274.53478081344
85,151727.96171372948
1823,115388.87368313342
825,297581.2885090067
110,223817.29527159868
697,122337.6262439296
2297,121224.5540730055
1231,134320.27415101524
1355,137187.5950842689
968,351534.3020781731
584,217700.64762836645
1315,129928.6261992878
1606,151955.05626368395
206,119841.77294486554
1685,369912.0927447821
2016,140856.36085797657
869,203036.79514441418
2135,120401.19991124267
2346,182892.72661743188
2430,229654.50993797788
2198,102680.63584854029
2652,123352.36165232526
27,112786.80445348272
241,158300.68567704767
906,121339.42970638318
1506,134748.85535182475
2098,393784.5164076827
1435,223067.4455093446
2213,149953.3124092736
1274,133072.0529832883
743,54307.626521699334
1737,194285.73803724282
2797,276676.27425434196
2185,64344.53718706299
58,168778.36508422805
830,195085.98974015203
808,109230.16717913751
680,138659.74552032485
1153,116793.4409172583
1291,126414.82422994183
1818,125709.05325992205
2161,187640.90265776127
1883,121620.15863285575
350,367025.9337421208
2473,151322.00977229944
295,189083.727294294
293,190486.64744236108
859,132968.5485954751
288,61633.647458150954
1578,151984.01885310208
102,173881.68686546886
2831,142713.27979640884
1030,156561.43968176888
2551,147943.85917850235
1286,145503.2537010169
958,326800.2131674
776,137300.0262889158
72,245106.27267288152
2263,260969.92856675273
1866,144700.77137139475
2876,73512.64077587808
2146,248939.51008520086
103,171768.296381035
1500,141134.11621503023
492,189853.46253952914
167,149648.6628919499
2597,120692.65793277975
2685,104695.82888024097
1035,160318.55824916132
1220,88563.42351246835
2602,154674.28827788332
2159,203636.891218604
695,137856.2231621387
1109,252738.51456357917
640,197233.02679799413
1652,142521.55612940027
2090,201522.6547433285
1188,186476.3211083622
2345,235231.37692680384
1059,425980.04742544
2751,241632.24781874975
128,204596.60106766166
1523,181317.13377645815
2925,195165.37571522943
2145,311685.40435362334
1121,222674.3754173839
