Id,SalePrice
2658,155189.902607891
2718,148168.49636048585
2414,218188.70721499718
1989,106973.39199952145
625,175001.53620998323
333,94993.31185221492
1327,105074.3295846883
858,135351.19105211637
95,182007.91310489952
1568,172367.69352015312
2482,155037.1867945372
1364,122734.37031283195
2584,149014.1154252765
818,284363.80305168126
2673,166179.24910192384
2089,123975.01726327873
1297,146223.83291201518
790,114009.73811727323
2616,196207.8020082427
720,198279.35026842152
222,151221.55120018384
557,122732.04321161291
1148,196758.7218241413
2766,176102.77288328006
534,180871.02674495502
1452,118719.90976080933
630,112760.19796045462
2648,114420.79103016952
125,159060.36293335678
1904,64433.566106775004
1670,107679.46445685212
756,82550.20449496261
717,241274.43173822967
1032,152026.41299375135
852,213116.3626193732
1731,186123.6579143433
2639,120543.61528080299
2071,92056.86255590124
1267,116048.4755352725
1851,181414.82006965348
567,162230.98701656316
2439,206213.0381268284
1898,147394.96618375753
647,172235.5885370917
2256,214841.50471374972
979,100757.3255433949
1444,214015.27770563206
2485,122363.18621869241
157,135108.12726189307
88,123193.45230156076
2003,107314.10267690517
186,210394.4105446239
1425,245875.67182312423
2695,120607.13278996736
738,89690.0883079838
395,162371.79632098798
1353,172305.18777817412
1878,137954.66433293716
390,171284.6964739335
1456,231738.71617638753
1103,330964.03369533084
1387,133439.72263673332
2070,149339.4513220054
1199,176923.6463252218
2479,168888.98255649963
501,321038.67442227784
2362,93519.41292576579
1718,197620.1536922381
2188,86379.27094301107
1483,154608.37615020122
2557,79503.50705071038
437,353123.28015842877
2224,217280.8130386367
1628,161211.96993891115
397,127319.25969170564
587,200432.12365553566
2182,777177.4287883417
971,137501.33654888964
2611,150166.79211757268
1887,103421.69914643858
2399,362307.8594059474
2148,194169.27546477487
304,132757.71818196747
1997,128485.7426813957
2817,95861.78445728029
1431,199111.66684470256
427,344526.79300231626
263,121279.12920285916
598,177590.69244079554
2895,246529.15158510878
687,145807.26843927606
1822,132959.38075352737
2191,105625.55121217482
179,130427.44636371189
1009,207624.78867813243
2010,122143.36517488933
1991,139140.15716545645
1411,189883.1454194692
1721,228243.89298006258
1144,186485.1697925218
593,219291.31660229363
575,306143.9069838178
1249,173519.38254775334
1604,122460.37714403876
1064,513730.2100013795
1923,159316.48436039645
1988,110872.70530090036
2325,163353.3285761829
114,207152.25511105882
2700,182049.01397856078
217,122101.8276400977
343,185547.21180603505
386,219668.32193903462
2005,122892.45944212878
2908,144305.90685998026
1814,242243.94846739568
2446,576371.328879339
208,121847.1955779974
1679,105570.97447403142
822,334041.1000554683
6,198004.5874579809
1781,423333.6402950074
2397,294794.99985235283
2340,314865.74767761223
1618,174485.98418902548
2843,112101.20904810386
1061,368646.09092626325
2786,127285.08232589072
1935,135984.46885263774
1341,109100.72162155734
521,264443.7135049449
2136,120523.98006247918
996,205562.35153850185
227,146619.37532129476
135,188849.20738154367
1167,167284.08803176408
294,229351.81234773048
1776,203753.52350606426
540,167060.6414263799
1717,208713.13522645895
2303,128433.51530311673
116,185556.68529118825
127,137857.85905433242
1371,129855.38977739975
1014,160196.27391704882
1507,105791.05492081094
702,126440.74283679988
750,152233.1016497855
261,148077.5499451688
1559,80685.49574081725
577,218130.046224417
2812,198508.22193143147
2080,160580.22126305685
1368,111188.90206876077
2376,121591.13810088881
659,111709.22710183795
1235,130140.39241580851
332,76866.87764269294
1917,143108.80908299112
2094,255845.50257406384
1460,273874.0333079479
1471,213171.2123996763
1509,125694.29168921305
1922,139493.2938938933
433,509603.99867340457
460,256768.47364989447
1116,248140.86730734014
1137,170534.4390917417
53,158972.10857155026
2354,261367.65385692284
1475,194379.30141870875
1761,617496.6871661394
842,138811.21389858282
2739,186238.3517401063
2509,150032.44643100357
1007,197366.14840137606
2610,188882.8112286741
1952,86339.88694639326
2719,159233.5438984705
2921,87982.21563809394
1966,138487.93841308198
292,106513.52310451315
1204,198919.31613944337
1829,269665.6823414286
2419,193845.55354403256
391,140007.95971117748
798,116673.67451383005
481,196614.23657392917
193,194509.58329564732
555,119637.74173086247
899,78301.40337758046
2357,191566.9315550666
328,135597.05121317194
1356,127616.5805170354
1154,94152.45327437721
1730,182886.57666855052
2249,153704.2547267652
1119,280672.3127658963
2856,138065.09083271318
1394,129098.98004722748
2587,105591.93327226957
61,322383.2178232336
2661,189390.95820183295
2711,136009.39933732004
1147,174977.33832439143
757,121781.1384632427
2623,94648.37621365428
2378,136138.00468395412
1413,152316.26357540203
1722,212278.98242887764
1112,207862.5447089875
1623,197407.07239850474
1201,185065.9596464999
1513,110635.86252523874
957,510440.07583966164
1171,259490.1199788685
1145,195177.08976334386
