Id,SalePrice
2658,131068.45801265878
2718,161857.0423335771
2414,212257.1910230402
1989,111261.47053599707
625,177809.04926361996
333,82473.98038096141
1327,108394.4275895787
858,153772.14861761482
95,175710.74680263633
1568,163576.67577776138
2482,135660.268949127
1364,123727.49726860838
2584,147632.4408311561
818,252590.88194785372
2673,150857.8915919033
2089,103218.187518021
1297,180054.73353631844
790,122345.15684481984
2616,191792.23258202634
720,181868.93496879865
222,147064.74760948392
557,122129.71037304366
1148,190950.6219145187
2766,184948.40834536526
534,175951.25039589853
1452,115483.46312101293
630,109434.05020584316
2648,102504.97691657335
125,162685.47672888148
1904,55965.0887385438
1670,104260.56441646052
756,98896.02446021978
717,200780.25057258242
1032,158536.1590119428
852,212438.78951855347
1731,186269.83453606628
2639,113294.04996262933
2071,82819.52198724181
1267,102883.06563436323
1851,204442.73767354075
567,161292.51152484035
2439,206431.91034557045
1898,153238.41748094457
647,164666.42655639164
2256,203933.63287106383
979,97014.32571818617
1444,212250.5314839817
2485,105466.1713864856
157,130353.54187621927
88,118728.51979934203
2003,105055.39500682526
186,197376.07080000784
1425,233919.74758843187
2695,127139.9906934942
738,98515.42300102102
395,143230.29170701638
1353,170840.25132732867
1878,131101.4414639066
390,148354.07150476973
1456,229041.132065068
1103,337281.0108514785
1387,135886.95295740257
2070,135618.15645572875
1199,172926.97933688687
2479,177802.14494148563
501,326910.3780612026
2362,85997.69357792071
1718,222435.00530697603
2188,82930.36467084347
1483,145676.10025661954
2557,78815.56104906547
437,357207.34865231934
2224,203131.27789536084
1628,156287.9620235835
397,138952.47308305738
587,193901.97565273236
2182,621859.8896662157
971,138576.04990792077
2611,133307.07202774173
1887,101096.86906529406
2399,375636.72777101834
2148,189065.41076110513
304,135623.57931005125
1997,139571.8241729737
2817,97740.765651119
1431,217137.84573623518
427,347546.3989259158
263,115500.95276395042
598,179705.39232513972
2895,227221.62231787445
687,128548.35719775652
1822,133235.5851268786
2191,92272.26481905597
179,118579.85797129817
1009,227715.9188173184
2010,116971.72090417675
1991,147952.7287818918
1411,212410.21594507273
1721,229825.2420123714
1144,191879.77683815244
593,215191.89862434653
575,320309.53848903195
1249,170437.6609582327
1604,114616.36637303673
1064,492477.0914179103
1923,156675.11847317725
1988,124625.56615380358
2325,164742.71476236632
114,209484.6397602245
2700,187965.93297213834
217,143188.4774839388
343,178371.31016725066
386,219685.60858147114
2005,113668.36610950425
2908,150042.1551401292
1814,242859.0627035282
2446,499096.90359390114
208,142207.7713277187
1679,101720.250144668
822,315687.42636514414
6,182732.8275977054
1781,392197.1759129132
2397,325661.58946152695
2340,325593.20220386237
1618,165989.41811155435
2843,145520.95519201568
1061,366659.9228647568
2786,115893.10254472835
1935,139471.10823247174
1341,95702.89780898421
521,257331.87412331087
2136,131539.5646598854
996,210301.63416193938
227,139502.45443806046
135,186292.1025351766
1167,167450.6317772136
294,236283.10074365343
1776,214982.61500200187
540,164802.10918853973
1717,230953.58944906478
2303,131671.67541952108
116,177003.68619433657
127,127783.90964686952
1371,125641.48985889276
1014,158251.76955649542
1507,109856.79918774581
702,132384.4445871086
750,149356.0211466732
261,145390.31579106065
1559,45940.115462499045
577,238859.86071418785
2812,194480.89277496608
2080,170486.32945514476
1368,108038.05956848449
2376,107266.70781888191
659,120911.6465491209
1235,141233.43638488534
332,65395.56484238367
1917,140731.11678121035
2094,242247.2709338114
1460,270263.3161379965
1471,227057.3411195687
1509,125268.56807095304
1922,125944.26397676229
433,507294.6943192968
460,255763.18958275614
1116,235713.5727639848
1137,166706.80190108344
53,150618.32138650556
2354,276579.724793455
1475,199653.91259040183
1761,498879.722261331
842,143281.62082777658
2739,182234.6961416392
2509,147511.02232524974
1007,196653.52339014717
2610,191207.65799655562
1952,81095.92172154586
2719,159905.05344574054
2921,76909.58478173046
1966,154995.96569407725
292,123030.40938896302
1204,178542.14886563612
1829,261202.81287607236
2419,198588.8913665171
391,140177.72408288918
798,118006.64467282034
481,199637.20445878536
193,212660.53784860874
555,112590.24573917352
899,48869.897851416434
2357,174568.68186461358
328,140864.91259993977
1356,107731.54727668081
1154,112289.9122728702
1730,185151.9085576286
2249,160337.41088234336
1119,287242.73926255363
2856,156321.35981191669
1394,131601.42643628703
2587,110447.22572406853
61,321287.6331125472
2661,165425.41250973422
2711,134100.7368017806
1147,163319.04339435275
757,117122.67486604398
2623,108045.84438876176
2378,133399.9162013979
1413,144726.19535509468
1722,214917.87561240088
1112,230444.35361871208
1623,193331.22196402584
1201,196905.49180608452
1513,119784.82446408455
957,467228.2818566736
1171,235328.43425001338
1145,195166.3380199393
2726,233721.2153974597
703,148340.4401478812
760,121359.05525251817
1964,151478.24936648825
2512,176934.24522314878
159,141015.19667910214
1281,162537.92081300193
468,188352.38208721761
290,133248.37329446303
665,115056.09832233073
1463,254837.16464932085
1792,220758.50028644793
923,169881.11365399108
500,294441.75298518804
1408,209918.60753996254
331,92500.8421737717
170,129465.56594632116
2192,94954.83987153816
2571,286184.0729157672
2314,163650.7471651687
2647,100932.8695176707
422,438056.22991186567
2457,349334.6021105228
1838,191967.11030485958
2805,259647.89166252507
1645,153439.00815602235
1711,311239.25901631813
2825,248849.91272695904
322,324766.7639146516
2103,254406.36449033482
342,119662.26122533958
600,122663.30048056434
488,160374.49142913998
1725,300993.66975215054
2246,315393.8927381889
2847,155447.7032891981
806,231207.93346316955
530,237373.53080275416
963,193926.02163634956
2678,90940.7475521224
171,74720.0606979489
2401,434528.77810089476
805,213925.5051073435
2259,252534.00671791515
1748,183435.796632687
1361,152822.38173397604
1677,112005.93168184058
1406,158439.9396825437
2322,277086.3627462741
688,149818.0116520768
143,144879.6231521637
804,201757.8888237058
1214,173729.0478478781
2828,141657.23824266615
1999,196349.3951846383
2467,211314.5350296836
2665,156462.70013343313
1538,339638.2430901828
398,115181.05503179083
2822,163007.2988842586
2157,124845.12698631905
1856,204348.56447416343
1269,96687.55946000399
2570,112420.55352094265
2320,238196.4540361448
1517,136729.82396122772
2304,117226.20275425247
1312,88262.51625680923
2012,128394.76747570893
506,260591.32698206007
2865,228467.7712914097
2367,97152.44312258842
554,60358.1241978582
238,138737.6995302129
1954,100260.43299258563
2488,126366.3375950475
2291,63147.974259842566
1969,109474.05239486454
2725,170640.19934006647
1482,130127.04037140812
2763,198363.7345068907
503,268582.0930597696
1584,237601.92336230693
1531,141868.9664640647
2210,182213.23448700953
459,326787.6795800522
556,130215.83108576054
1347,137716.58051082274
1290,65949.03781210828
1388,104860.77197231702
1571,355411.7219877526
2754,206045.93012377742
765,155042.7150774301
2494,136869.3463192152
2870,247919.14726282525
7,237880.7663857702
1114,244378.90979978823
2418,268354.05509079515
291,146343.39850744462
18,366540.55055748625
39,383142.7958227453
1001,261838.2123304153
2442,230809.28159841345
616,123806.39694993573
2680,87003.86596039952
1414,121221.99027565248
289,170456.9713076771
40,276894.20149059116
860,122305.34962198406
409,124820.73880852852
673,168654.3592169455
2427,181333.33334208975
2036,215792.71979444116
2564,129434.41297258079
642,163352.09235708567
1008,180280.4822246178
1908,158003.07058458682
2519,209616.6805658908
1369,83512.0356890119
2855,157160.97870805304
712,103022.78332546868
1943,117557.25240279394
1958,115279.6393856736
107,163454.4048244829
2295,192049.96882690795
704,106372.39645891261
676,157336.44615161032
259,178334.72185263253
93,281147.32134542824
106,234945.3866009555
2315,175339.0025151557
1050,84152.8324769763
1095,195192.21590074658
2709,151620.66353191913
758,132366.71527876708
1496,147337.87916447042
2370,123117.76430063961
2458,295545.51333275967
2733,127089.56190916404
161,248125.26582686076
726,143097.76235665288
845,209062.04403952952
947,257570.11385708163
2232,116933.73453310937
2563,139287.11388724772
2299,145031.11027685358
211,53820.221264786014
605,154565.34974057286
1478,189785.55234674015
2247,292219.7743683403
2274,239875.61854815594
2869,226198.53581924326
967,209812.8344662916
2656,113704.44912501263
667,195731.06429004794
1042,108076.12956168354
2023,167431.07189318724
2447,370626.09862880845
2055,137374.1443311838
2275,300830.1775360848
2204,160834.77912000776
1563,287580.94424556
483,224507.99501747952
796,120204.88111332236
1526,158072.92664017563
2042,121514.79800431342
442,342908.32477477245
1693,336171.77222474216
1468,222842.92567198476
1430,207929.6031190232
2605,150596.83671036875
1529,189589.81054132973
335,155765.06133286943
1287,120494.82809405278
31,95761.33940221032
1785,332618.5266143503
82,162653.60738119576
2620,112898.48462124047
252,177555.07586864187
721,60733.67374857736
2165,198701.23373630602
2316,190097.83966375806
775,143406.87488991857
1558,101740.78967733281
17,209720.76584215002
1022,229565.09768584106
925,109430.10297403159
