Id,SalePrice
2658,175453.6978342504
2718,144362.94593445148
2414,215022.2139614906
1989,111102.11669355934
625,177247.10068835533
333,86303.45309483458
1327,106667.36981253416
858,138203.74973581822
95,177909.82738550712
1568,174796.52317614155
2482,158441.7319597999
1364,123736.11311865304
2584,155629.71162186837
818,263205.6486981551
2673,173261.56009433456
2089,122416.38978987563
1297,153817.18564680693
790,118107.32989690194
2616,191786.60023525078
720,196623.36257038816
222,152628.6732138117
557,117650.56013093621
1148,191605.46937333405
2766,187101.74128557363
534,184656.48156134706
1452,110178.08468220985
630,120812.55428608283
2648,133820.7479834651
125,159697.2990038809
1904,40543.93368965265
1670,103382.0449952799
756,71825.49122119194
717,229829.70042888532
1032,151637.94263910415
852,212221.0616364237
1731,185531.72104748097
2639,144826.99009242858
2071,82516.09167567435
1267,100005.77696226572
1851,185110.30941104805
567,159610.10229726968
2439,211263.67552722758
1898,153796.04601655825
647,178208.65375829398
2256,214023.5366122414
979,99101.26878025813
1444,212303.28034557664
2485,119011.66831285346
157,127247.96773828013
88,118243.86168071427
2003,111689.82908117733
186,210291.8945596885
1425,238661.779769574
2695,124700.3485363725
738,95321.93274191886
395,158692.22407146974
1353,174141.1671961154
1878,143358.28510476655
390,173512.11791429482
1456,228369.22558678794
1103,316111.2583512268
1387,139312.49500587053
2070,159744.668126554
1199,171851.454491081
2479,170866.2357285268
501,304153.20462816197
2362,83255.16408896216
1718,210482.79125266074
2188,61649.189549904695
1483,161023.5787291688
2557,81113.41089797489
437,349570.9710479521
2224,223587.42914652466
1628,161822.97277320444
397,128939.00923814566
587,204076.5818044866
2182,623957.9016485255
971,145219.41837232717
2611,152406.72581878264
1887,87029.18946161651
2399,373927.53745692834
2148,195561.21546424585
304,132235.32052283653
1997,126249.6369101424
2817,96999.0808561073
1431,198810.9976459514
427,351841.4793945836
263,116441.0751678592
598,174412.65755260686
2895,242740.3384583021
687,130275.84144177727
1822,131752.73689965231
2191,113708.29046560188
179,140382.5425000513
1009,215130.2069379149
2010,121752.57013453351
1991,141062.9692038305
1411,195858.31328254312
1721,227683.90885381214
1144,189034.77521083807
593,214466.55849021778
575,311226.37861536164
1249,181043.28176655597
1604,118116.3971374373
1064,476395.0392855663
1923,162310.59100268895
1988,102045.0753620337
2325,162994.05815897748
114,207414.38163751597
2700,166891.85746621527
217,136141.3109046772
343,189272.28972742226
386,215876.2774432672
2005,121526.50253043197
2908,147956.8680002925
1814,243364.91668003146
2446,498330.18758788577
208,136303.71202968527
1679,108203.56410439458
822,338384.9581724541
6,197334.68255687947
1781,400476.43361961737
2397,305543.018624465
2340,322760.93218639493
1618,169682.5999973006
2843,119764.29593028009
1061,359148.67860666604
2786,121206.37429034087
1935,138708.83501508163
1341,102741.75735968872
521,254284.50556276843
2136,119001.50487168954
996,208805.35971792258
227,151604.0729661369
135,191681.47878250858
1167,167622.37539421488
294,222473.05972986238
1776,205351.46103014913
540,173000.63964200622
1717,221247.10679102017
2303,120365.43239118031
116,185928.84452282434
127,147165.21000450087
1371,135143.1602679784
1014,171335.43480619334
1507,93604.29479383487
702,131492.44902419846
750,159999.2711140484
261,146899.61024611458
1559,75841.5142953538
577,221126.13640592573
2812,200552.0660930389
2080,165326.16712482335
1368,110730.74230725458
2376,114855.23960137888
659,106994.31234507455
1235,130931.89362172101
332,69192.85146562153
1917,141649.26244997128
2094,250399.7619611506
1460,266368.42303368077
1471,221481.07159263745
1509,126879.85441315421
1922,140852.58920413748
433,465816.9590309205
460,279627.92580623634
1116,238839.58418201614
1137,170327.27725193312
53,160533.96502807864
2354,259670.58186698373
1475,197154.72877368768
