Id,SalePrice
2658,145266.71583718885
2718,162884.76284695306
2414,215854.10452812095
1989,117877.30457423528
625,178236.0688390201
333,86118.79291287142
1327,107072.76669111678
858,155576.2045486596
95,179682.71962411748
1568,167193.3069204048
2482,143975.00825223012
1364,123831.63410446128
2584,151052.95948332822
818,254416.26860121748
2673,172387.87234531544
2089,107657.03639859732
1297,160544.33606853848
790,121969.69513836848
2616,183923.8692226797
720,197001.18454596435
222,145803.22591058156
557,120056.87760357087
1148,190378.85336896282
2766,183072.43182658404
534,177596.95237820316
1452,117744.60737707703
630,107203.59443497495
2648,116368.29244985219
125,157681.7271788734
1904,42377.383915696
1670,104148.81436670259
756,98538.79795298044
717,218290.417214191
1032,161076.3433289862
852,214188.80389473093
1731,189612.7810964412
2639,117728.9783079947
2071,82680.52059176088
1267,107657.25806487931
1851,198852.92719455552
567,163906.3473735958
2439,208712.37989754922
1898,153085.68614111817
647,166922.0470537423
2256,216924.58985780308
979,98172.29482169508
1444,213947.20701470843
2485,109756.78372960168
157,128689.74910050209
88,117306.78192185555
2003,109766.65471142464
186,204619.65335372675
1425,233188.16423631672
2695,126450.38366582153
738,97571.62445255954
395,144716.84784847553
1353,168824.03681056484
1878,129526.22035766619
390,152322.0671862188
1456,230540.23238574347
1103,336850.3547202924
1387,132835.03594301763
2070,136971.77941480445
1199,175825.31414827437
2479,178032.23234760313
501,317606.58265180176
2362,83196.70752343963
1718,222149.86597177212
2188,78364.42305097386
1483,155901.25580479333
2557,73662.41402546168
437,350847.1880898619
2224,206416.59112373317
1628,159094.23743697887
397,136352.30013976336
587,193254.67947964167
2182,619549.0954134045
971,137753.25600833216
2611,134481.41367612928
1887,97343.91974961292
2399,375412.507873065
2148,190718.79559435745
304,135803.87127018505
1997,135380.69750977523
2817,89557.71656121047
1431,208995.66236151807
427,346793.2650070753
263,118586.96824919782
598,176538.23272092213
2895,234517.79039186426
687,133577.84256175038
1822,133940.37535213836
2191,96276.14688964016
179,112670.46175257821
1009,231342.78174758633
2010,118391.98968113301
1991,145063.10892814034
1411,214745.15308828355
1721,231351.45020305517
1144,190582.3995208356
593,215455.8614344478
575,323618.92234265344
1249,174944.50107763556
1604,114256.13702572428
1064,488545.90277870465
1923,159552.85481055026
1988,120410.81574287578
2325,166182.99699489714
114,202462.8867698388
2700,192780.1923208628
217,139195.48633282565
343,177307.0214392042
386,222200.90935235104
2005,113711.95590555631
2908,145605.14578761067
1814,245157.746493949
2446,501285.55042144365
208,148230.60386989117
1679,97599.56110630397
822,317242.53587572457
6,184461.2628829877
1781,392045.8275521396
2397,323896.8831645582
2340,324717.5565650942
1618,166074.38855356525
2843,137696.42735897723
1061,362056.87309483415
2786,118966.57049621116
1935,141054.93221637662
1341,99666.04036923451
521,254305.3771924394
2136,129577.6315262554
996,209514.56457561883
227,140856.74829492206
135,185698.9386369285
1167,164599.97666571342
294,234882.52155732724
1776,212475.79865957602
540,169557.42275935572
1717,233252.6013349106
2303,132129.4279045025
116,180230.6767409328
127,127613.22673021274
1371,127307.939043088
1014,162350.2783416799
1507,96529.06070712765
702,145707.6266784615
